"crash_date_time","collision_type","weather","surface_condition","light","driver_at_fault","injury_severity","vehicle_first_impact_location","vehicle_body_type","vehicle_movement","vehicle_going_dir","speed_limit","vehicle_year","vehicle_make","vehicle_model","latitude","longitude","location"
"10/12/2016 08:56:00 AM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","East","35","2015","NISSAN","VERSA","38.94991333","-77.10194","(38.94991333, -77.10194)"
"10/12/2016 02:51:00 AM","OTHER","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STARTING FROM PARKED","North","30","2003","HOND","CIVIC","38.99958291","-76.99550137","(38.99958291, -76.99550137)"
"10/11/2016 09:57:00 PM","SAME DIR REAR END","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","South","25","2016","AUDI","A4","38.97831","-77.09872167","(38.97831, -77.09872167)"
"10/11/2016 07:55:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","N/A","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","STARTING FROM LANE","North","25","2007","NISS","4S","39.00620187","-76.98450565","(39.00620187, -76.98450565)"
"10/11/2016 06:51:00 PM","SAME DIR REAR END","CLOUDY","DRY","DUSK","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","West","40","2012","LEXUS","ES350","39.104485","-77.22965667","(39.104485, -77.22965667)"
"10/11/2016 06:14:00 PM","N/A","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","ONE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","10","2005","LEXUS","E320","38.98866333","-76.99105333","(38.98866333, -76.99105333)"
"10/11/2016 05:53:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","Yes","SUSPECTED MINOR INJURY","TWELVE OCLOCK","(SPORT) UTILITY VEHICLE","MOVING CONSTANT SPEED","East","35","2011","TOYOTA","RAV 4","39.00005505","-77.02576876","(39.00005505, -77.02576876)"
"10/11/2016 05:07:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DUSK","Yes","SUSPECTED SERIOUS INJURY","TWELVE OCLOCK","(SPORT) UTILITY VEHICLE","MOVING CONSTANT SPEED","East","40","2000","FORD","TK","39.09251167","-77.19432667","(39.09251167, -77.19432667)"
"10/11/2016 04:25:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MAKING RIGHT TURN","South","40","2014","TOYT","CAMRY","39.15854","-77.07494333","(39.15854, -77.07494333)"
"10/11/2016 04:14:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","North","55","2014","FORD","ESCAPE","39.17490667","-77.24660167","(39.17490667, -77.24660167)"
"10/11/2016 03:35:00 PM","SAME DIRECTION RIGHT TURN","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","ELEVEN OCLOCK","TRANSIT BUS","MOVING CONSTANT SPEED","North","35","2006","TBU","BUS","39.01460833","-77.04221167","(39.01460833, -77.04221167)"
"10/11/2016 11:41:00 AM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","West","35","2004","HOND","CIVIC","39.14278167","-77.220905","(39.14278167, -77.220905)"
"10/11/2016 10:13:00 AM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","South","35","2011","INFINITI","G25","39.02857167","-77.04735","(39.02857167, -77.04735)"
"10/11/2016 10:05:00 AM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MAKING LEFT TURN","North","40","2004","MITSUBISHI","LANCER","39.038185","-76.99029833","(39.038185, -76.99029833)"
"10/11/2016 08:21:00 AM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","East","35","2006","FORD","FUSION","39.06464815","-76.97027922","(39.06464815, -76.97027922)"
"10/11/2016 08:20:00 AM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","East","30","2004","CHRYSLER","PACIFICA","39.02476","-77.21626667","(39.02476, -77.21626667)"
"10/11/2016 07:05:00 AM","HEAD ON LEFT TURN","CLEAR","DRY","DAWN","No","NO APPARENT INJURY","TWELVE OCLOCK","PICKUP TRUCK","MOVING CONSTANT SPEED","West","30","2011","CHEVROLET","SILVERADA","39.056015","-76.954505","(39.056015, -76.954505)"
"10/10/2016 08:39:00 PM","SINGLE VEHICLE","CLEAR","DRY","DARK LIGHTS ON","Yes","POSSIBLE INJURY","TWELVE OCLOCK","PASSENGER CAR","MAKING U TURN","South","45","2009","BMW","335I","39.03408667","-77.12517167","(39.03408667, -77.12517167)"
"10/10/2016 07:51:00 PM","SAME DIR REAR END","CLEAR","DRY","DARK LIGHTS ON","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","East","40","2012","HYUNDAI","ELANTRA","39.07874667","-77.13207333","(39.07874667, -77.13207333)"
"10/10/2016 07:44:00 PM","SINGLE VEHICLE","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","East","35","2014","HOND","ACCORD","39.15358667","-77.15346","(39.15358667, -77.15346)"
"10/10/2016 07:26:00 PM","SAME DIR REAR END","CLEAR","DRY","DARK LIGHTS ON","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","West","40","2008","HONDA","CRV","39.04525333","-77.06524333","(39.04525333, -77.06524333)"
"10/10/2016 06:32:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","West","35","2002","TOYOTA","CAMRY","39.05937167","-77.064845","(39.05937167, -77.064845)"
"10/10/2016 04:54:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","South","35","2014","KIA","FORTE 4-DOOR","38.95475167","-77.10455833","(38.95475167, -77.10455833)"
"10/10/2016 04:45:00 PM","HEAD ON LEFT TURN","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","30","2002","FORD","EXPLORER","39.05571833","-76.95591833","(39.05571833, -76.95591833)"
"10/10/2016 03:29:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","SIX OCLOCK","(SPORT) UTILITY VEHICLE","BACKING","West","30","2011","LEXUS","ES350","39.06052667","-77.12192","(39.06052667, -77.12192)"
"10/10/2016 01:22:00 PM","SINGLE VEHICLE","OTHER","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","ACCELERATING","West","5","2014","TOYOTA","AVALON","39.15599667","-77.06755833","(39.15599667, -77.06755833)"
"10/10/2016 12:37:00 PM","OTHER","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","ELEVEN OCLOCK","PICKUP TRUCK","STOPPED IN TRAFFIC LANE","West","35","2010","FORD","TK","39.05383","-77.10011","(39.05383, -77.10011)"
"10/10/2016 11:52:00 AM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","Unknown","NO APPARENT INJURY","THREE OCLOCK","PICKUP TRUCK","MAKING LEFT TURN","South","35","1998","FORD","F150","39.06692333","-77.161195","(39.06692333, -77.161195)"
"10/10/2016 09:06:00 AM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PICKUP TRUCK","SLOWING OR STOPPING","East","40","2016","FORD","F150","39.06050667","-77.04463167","(39.06050667, -77.04463167)"
"10/10/2016 08:04:00 AM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAWN","Yes","NO APPARENT INJURY","TWELVE OCLOCK","OTHER","MAKING LEFT TURN","North","35","2012","TOYOTA","COROLLA","39.12078","-77.033855","(39.12078, -77.033855)"
"10/09/2016 09:35:00 PM","HEAD ON","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","30","2007","HONDA","CIVIC","38.99832492","-77.00228333","(38.99832492, -77.00228333)"
"10/09/2016 08:11:00 PM","HEAD ON LEFT TURN","CLEAR","DRY","DARK LIGHTS ON","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","West","35","2004","TOYOTA","COROLLA","39.02618526","-77.0201683","(39.02618526, -77.0201683)"
"10/09/2016 05:51:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","South","40","2005","TOYOTA","COROLLA","39.07351667","-77.00265833","(39.07351667, -77.00265833)"
"10/09/2016 05:37:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","South","25","2015","FORD","ESCAPE","39.04823566","-77.08673","(39.04823566, -77.08673)"
"10/09/2016 03:40:00 PM","SAME DIR REND LEFT TURN","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","(SPORT) UTILITY VEHICLE","MOVING CONSTANT SPEED","North","45","2004","LEXUS","EX380","39.09708","-77.00259167","(39.09708, -77.00259167)"
"10/09/2016 02:35:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","South","40","2013","JEEP","4D","39.0371","-77.10802333","(39.0371, -77.10802333)"
"10/09/2016 11:51:00 AM","SAME DIRECTION LEFT TURN","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TEN OCLOCK","TRANSIT BUS","CHANGING LANES","North","30","2011","NEW FLYER","TBU","38.99517931","-77.02710718","(38.99517931, -77.02710718)"
"10/09/2016 10:59:00 AM","SINGLE VEHICLE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","RIGHT TURN ON RED","East","30","2007","CADILLAC","DTS","39.06370266","-77.11632818","(39.06370266, -77.11632818)"
"10/08/2016 08:26:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","WET","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","East","25","2006","GMC","SIERRA","39.00925333","-77.04881167","(39.00925333, -77.04881167)"
"10/08/2016 07:46:00 PM","HEAD ON","CLOUDY","WET","DARK NO LIGHTS","No","POSSIBLE INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","25","2007","FORD","2S","38.9944893","-77.00402677","(38.9944893, -77.00402677)"
"10/08/2016 05:35:00 PM","SINGLE VEHICLE","RAINING","WET","DAYLIGHT","Yes","SUSPECTED MINOR INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","East","35","2007","TOYT","YARIS","39.05131667","-77.13414333","(39.05131667, -77.13414333)"
"10/08/2016 02:53:00 PM","SAME DIR REAR END","RAINING","WET","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","East","35","2006","ACURA","MDX","39.08230607","-76.947577","(39.08230607, -76.947577)"
"10/08/2016 02:01:00 PM","SAME DIR REAR END","RAINING","WET","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","East","40","2001","DODG","TK","39.10498833","-77.20152833","(39.10498833, -77.20152833)"
"10/08/2016 05:30:00 AM","OTHER","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MAKING LEFT TURN","West","35","2000","NISS","4S","39.14832167","-77.23186","(39.14832167, -77.23186)"
"10/08/2016 02:12:00 AM","OTHER","CLEAR","DRY","DARK -- UNKNOWN LIGHTING","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","30","2006","NISSAN","SENTRA","39.05816692","-77.04812765","(39.05816692, -77.04812765)"
"10/07/2016 11:05:00 PM","SAME DIR REAR END","CLEAR","DRY","DARK LIGHTS ON","No","POSSIBLE INJURY","SIX OCLOCK","PASSENGER CAR","STARTING FROM LANE","South","40","2000","TOYT","4S","39.06139512","-77.05271959","(39.06139512, -77.05271959)"
"10/07/2016 08:40:00 PM","OTHER","CLEAR","DRY","DARK -- UNKNOWN LIGHTING","Yes","POSSIBLE INJURY","ELEVEN OCLOCK","PASSENGER CAR","UNKNOWN","South","25","2013","HONDA","CIVIC","39.07517","-77.12979833","(39.07517, -77.12979833)"
"10/07/2016 07:57:00 PM","SAME DIRECTION RIGHT TURN","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","ONE OCLOCK","PASSENGER CAR","STARTING FROM LANE","South","35","2006","TOYOTA","CAMRY","39.01584103","-77.04287052","(39.01584103, -77.04287052)"
"10/07/2016 06:57:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","ELEVEN OCLOCK","PASSENGER CAR","MAKING RIGHT TURN","North","40","2008","SATURN","4DR","39.07393833","-77.00677333","(39.07393833, -77.00677333)"
"10/07/2016 05:40:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","North","35","1999","TOYT","CAMRY","38.98738869","-76.98790133","(38.98738869, -76.98790133)"
"10/07/2016 04:38:00 PM","OTHER","CLEAR","DRY","DAYLIGHT","No","SUSPECTED MINOR INJURY","ELEVEN OCLOCK","TRANSIT BUS","STOPPED IN TRAFFIC LANE","East","35","2009","NEW FLYER","TBU","39.04482833","-77.06482167","(39.04482833, -77.06482167)"
"10/07/2016 04:10:00 PM","HEAD ON LEFT TURN","CLEAR","DRY","DAYLIGHT","No","SUSPECTED MINOR INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","West","35","2003","TOYOTA","CAMRY","39.00231833","-77.12927667","(39.00231833, -77.12927667)"
"10/07/2016 02:16:00 PM","SINGLE VEHICLE","CLOUDY","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","25","2011","BMW","X3","39.11433833","-77.07581167","(39.11433833, -77.07581167)"
"10/07/2016 01:13:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","ONE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","40","2009","ACUR","4S","39.10094583","-77.19190167","(39.10094583, -77.19190167)"
"10/07/2016 09:56:00 AM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DAYLIGHT","Unknown","POSSIBLE INJURY","TEN OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","West","40","2000","TOYT","COROLLA","39.05742667","-77.08454833","(39.05742667, -77.08454833)"
"10/07/2016 09:23:00 AM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","West","25","2008","HOND","4S","39.08309167","-77.094095","(39.08309167, -77.094095)"
"10/07/2016 07:04:00 AM","HEAD ON LEFT TURN","CLEAR","DRY","DARK LIGHTS ON","No","SUSPECTED MINOR INJURY","ELEVEN OCLOCK","VAN","STOPPED IN TRAFFIC LANE","South","35","2005","CHEVROLET","EXPRESS","39.04728667","-77.052085","(39.04728667, -77.052085)"
"10/07/2016 06:10:00 AM","SINGLE VEHICLE","CLEAR","DRY","N/A","No","NO APPARENT INJURY","TWELVE OCLOCK","PICKUP TRUCK","MOVING CONSTANT SPEED","North","30","2004","FORD","TK","39.1437661","-77.22377881","(39.1437661, -77.22377881)"
"10/07/2016 12:31:00 AM","SAME DIR REND LEFT TURN","CLEAR","DRY","DARK LIGHTS ON","No","POSSIBLE INJURY","SIX OCLOCK","PASSENGER CAR","MAKING LEFT TURN","South","40","2017","HONDA","ACCORD","39.165045","-77.16825167","(39.165045, -77.16825167)"
"10/06/2016 08:00:00 PM","SAME DIR REAR END","CLEAR","DRY","DUSK","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","50","2012","HOND","TK","39.05321333","-76.9628","(39.05321333, -76.9628)"
"10/06/2016 07:39:00 PM","OTHER","CLEAR","DRY","DARK NO LIGHTS","No","NO APPARENT INJURY","ELEVEN OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","North","35","2016","SUBARU","4D","39.01197333","-77.00273","(39.01197333, -77.00273)"
"10/06/2016 06:37:00 PM","HEAD ON LEFT TURN","CLOUDY","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","ELEVEN OCLOCK","(SPORT) UTILITY VEHICLE","MAKING LEFT TURN","South","25","2012","ACUR","TK/MDX","39.11840667","-77.25893667","(39.11840667, -77.25893667)"
"10/06/2016 05:52:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","(SPORT) UTILITY VEHICLE","SLOWING OR STOPPING","South","45","2016","HONDA","CRV","39.113092","-77.18662","(39.113092, -77.18662)"
"10/06/2016 05:27:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","(SPORT) UTILITY VEHICLE","STOPPED IN TRAFFIC LANE","East","25","2000","FORD","EXPLORER","39.20215833","-77.24538","(39.20215833, -77.24538)"
"10/06/2016 04:01:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TEN OCLOCK","MOTORCYCLE","MOVING CONSTANT SPEED","West","35","2013","MOTOGUZZI","NORGE","39.210085","-77.237435","(39.210085, -77.237435)"
"10/06/2016 09:38:00 AM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","POSSIBLE INJURY","SIX OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","South","35","2011","HONDA","ACCORD","39.03062667","-77.161375","(39.03062667, -77.161375)"
"10/06/2016 08:40:00 AM","SAME DIR REAR END","CLOUDY","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","(SPORT) UTILITY VEHICLE","STOPPED IN TRAFFIC LANE","East","40","2016","FORD","ESCAPE","39.08765333","-77.17666667","(39.08765333, -77.17666667)"
"10/06/2016 07:51:00 AM","SAME DIR REAR END","N/A","DRY","DUSK","No","NO APPARENT INJURY","SIX OCLOCK","POLICE VEHICLE/EMERGENCY","SLOWING OR STOPPING","North","35","2012","HONDA","CIVIC","39.128215","-77.16960167","(39.128215, -77.16960167)"
"10/05/2016 11:21:00 PM","SINGLE VEHICLE","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","POLICE VEHICLE/EMERGENCY","MOVING CONSTANT SPEED","North","55","2014","DODGE","CHARGER","39.18085333","-77.25109833","(39.18085333, -77.25109833)"
"10/05/2016 08:17:00 PM","SAME DIR REAR END","N/A","N/A","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","(SPORT) UTILITY VEHICLE","MOVING CONSTANT SPEED","South","55","2015","CHEVROLET","EQUINOX","39.10637244","-76.93219319","(39.10637244, -76.93219319)"
"10/05/2016 07:19:00 PM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DARK LIGHTS ON","No","NO APPARENT INJURY","ONE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","35","2009","HONDA","CIVIC","38.97666243","-77.07712233","(38.97666243, -77.07712233)"
"10/05/2016 07:02:00 PM","SAME DIR REAR END","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","South","40","2015","TOYOTA","COROLLA","39.0570339","-76.95480824","(39.0570339, -76.95480824)"
"10/05/2016 05:30:00 PM","HEAD ON LEFT TURN","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TEN OCLOCK","PASSENGER CAR","ACCELERATING","North","35","2011","NISS","MAXIMA 4S","39.12403667","-77.15501","(39.12403667, -77.15501)"
"10/05/2016 04:56:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","East","35","2016","BUICK","ENCLAVE","38.99996437","-77.17600867","(38.99996437, -77.17600867)"
"10/05/2016 04:47:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","55","2013","TOYOTA","COROLLA","39.131915","-76.91903667","(39.131915, -76.91903667)"
"10/05/2016 04:43:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","POSSIBLE INJURY","SIX OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","South","45","2000","HONDA","ACCORD","39.03941861","-76.99780136","(39.03941861, -76.99780136)"
"10/05/2016 04:00:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","(SPORT) UTILITY VEHICLE","MOVING CONSTANT SPEED","North","35","2004","NISSAN","XTERRA","39.08175224","-76.94511473","(39.08175224, -76.94511473)"
"10/05/2016 03:42:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MAKING LEFT TURN","East","0","2016","HYUN","4S","39.02717167","-77.13473833","(39.02717167, -77.13473833)"
"10/05/2016 03:35:00 PM","SINGLE VEHICLE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PICKUP TRUCK","LEAVING TRAFFIC LANE","North","35","1999","GMC","SONOMA","39.16846667","-77.11688","(39.16846667, -77.11688)"
"10/05/2016 03:09:00 PM","HEAD ON","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","EIGHT OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","30","2010","TOYOTA","PRIUS","39.27962427","-77.31489077","(39.27962427, -77.31489077)"
"10/05/2016 02:37:00 PM","SINGLE VEHICLE","CLOUDY","DRY","DAYLIGHT","Yes","POSSIBLE INJURY","TWELVE OCLOCK","PASSENGER CAR","NEGOTIATING A CURVE","East","55","2010","TOYT","COR 4D","39.01268333","-77.04063167","(39.01268333, -77.04063167)"
"10/05/2016 12:16:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","(SPORT) UTILITY VEHICLE","MOVING CONSTANT SPEED","West","35","1999","NISSAN","XTERRA","38.96144","-77.117315","(38.96144, -77.117315)"
"10/05/2016 10:43:00 AM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","POSSIBLE INJURY","TWELVE OCLOCK","PASSENGER CAR","ACCELERATING","West","40","2013","TOYT","CAMRY","39.11101167","-76.93239","(39.11101167, -76.93239)"
"10/05/2016 09:55:00 AM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","West","25","2015","NISS","4S","38.983014","-77.014942","(38.983014, -77.014942)"
"10/05/2016 07:21:00 AM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","POSSIBLE INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","South","40","2006","CHEV","TK","39.00892667","-76.97963","(39.00892667, -76.97963)"
"10/05/2016 05:30:00 AM","OTHER","CLEAR","N/A","DAWN","Yes","NO APPARENT INJURY","TWO OCLOCK","PASSENGER CAR","MAKING RIGHT TURN","West","35","0","UNKNOWN","UNKNOWN","39.01145616","-76.97879657","(39.01145616, -76.97879657)"
"10/04/2016 08:30:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DARK LIGHTS ON","No","SUSPECTED MINOR INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","50","2014","TOYOTA","CAMRY","39.085105","-77.07837","(39.085105, -77.07837)"
"10/04/2016 07:55:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DARK LIGHTS ON","Unknown","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","STARTING FROM LANE","East","40","2004","HOND","ODYSSEY","39.20476667","-77.24461667","(39.20476667, -77.24461667)"
"10/04/2016 07:06:00 PM","SAME DIR REAR END","N/A","DRY","DUSK","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","North","40","2007","TOYT","COROLLA","39.21020667","-77.23889167","(39.21020667, -77.23889167)"
"10/04/2016 06:06:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","East","45","2012","HOND","TK","39.06626667","-77.0328","(39.06626667, -77.0328)"
"10/04/2016 04:57:00 PM","OTHER","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWO OCLOCK","TRANSIT BUS","SLOWING OR STOPPING","North","35","2009","GILL","BUS","39.07395333","-77.11153","(39.07395333, -77.11153)"
